ACC_X,ACC_Y,ACC_Z
7.77517,-5.2169657,0.010773907
7.759608,-5.1882353,0.82719666
7.929596,-5.3235073,1.721431
7.9822683,-5.407305,2.1296425
8.051701,-5.329493,2.2541409
7.7572136,-5.093664,1.875857
7.5189905,-5.116409,1.3455414
7.825448,-5.3199162,1.364695
7.7799582,-5.171476,1.7106571
8.012196,-5.425261,1.8471266
8.081628,-5.708974,1.8195933
8.276755,-5.553351,1.5813702
8.25401,-5.2875943,1.484405
7.9236107,-5.149928,1.7956513
7.4495587,-5.019444,1.5442601
7.156269,-5.0397944,1.5215151
6.7947445,-5.1702785,1.7717092
6.4008985,-5.403713,1.9919758
6.4020953,-5.8825536,2.1763294
7.201759,-6.6774287,2.087744
7.8039002,-7.442376,1.5861586
7.2304893,-7.607576,1.3024458
6.742072,-7.6027875,1.8004397
6.6522894,-7.8302364,3.063381
6.423643,-8.055291,3.3734303
6.599617,-7.8086886,3.1483753
6.6606693,-7.4268136,2.717419
6.9132576,-7.0545154,2.5318682
6.573281,-6.3985043,1.8830396
6.8905125,-6.187814,1.5741876
7.0209966,-6.7480574,1.4903905
8.231265,-7.4375877,-0.031124622
8.72088,-7.337031,-0.20829555
8.008605,-3.2549171,4.0414124
6.600814,-3.0801406,5.020641
3.1830912,-8.024167,1.1599907
9.49301,-9.913192,1.3215994
9.300277,-5.66947,0.8607155
8.35337,-4.0294414,1.2880806
5.7903767,-8.195353,2.6539726
6.8557963,-7.753622,3.2573113
6.706159,-5.5030727,3.2213984
6.2967505,-6.6774287,1.6232687
8.716091,-8.130709,1.353921
8.656237,-6.825869,-0.24779987
8.985439,-6.8773446,-0.05865794
7.7308774,-5.207389,3.9552212
4.187459,-4.405331,8.47308
-1.9213469,-6.752846,3.2860417
8.14268,-8.461109,-0.09816227
11.547235,-6.1650696,-0.89303726
9.315839,-6.399701,1.6891093
5.140351,-7.7811556,6.839037
3.881001,-6.229713,7.2819643
4.817134,-4.63278,6.206968
6.945579,-5.8454432,3.964798
7.8290396,-7.28795,1.7058687
9.277532,-6.078878,-1.7310078
12.679692,-6.31351,5.392939
3.903746,-6.554127,4.4807487
1.5490485,-6.8342485,1.7022774
7.3430166,-7.78355,3.8271315
7.7572136,-6.849811,3.6595373
9.872491,-6.7253127,4.3155484
7.005434,-5.518635,3.8127663
5.233725,-3.7804444,2.7736826
7.0832458,-3.3985693,3.3877954
8.505402,-4.3155484,4.5406036
8.428787,-4.309563,4.098873
8.89805,-5.461174,3.4931402
9.41041,-5.1571107,1.9812019
8.750807,-5.085284,4.76087
9.188946,-7.029376,4.642357
6.1243677,-9.058462,16.857574
3.003526,-4.023456,-2.1057005
10.342952,-3.3758245,-4.140772
7.0844426,-7.5704656,4.201824
8.64666,-10.721235,9.26556
5.2852,-6.9958572,7.8972745
5.3594203,-5.9663506,5.4085016
7.067683,-5.446809,0.08379706
9.411607,-4.06296,-0.6380547
8.476671,-3.7720647,0.35075054
5.507861,-4.450821,3.5434184
4.662708,-4.590882,5.386954
6.242881,-4.55856,4.882974
6.9024835,-3.21661,3.9013517
9.293094,-3.0083144,-0.37588966
9.516952,-2.7329812,-3.277662
12.21402,-4.1240125,-0.23702596
8.256405,-5.5126495,13.391967
2.9987376,-5.619191,-6.9228344
7.1131735,-2.8802247,-9.569624
10.131064,-6.5948286,-1.8483237
9.864111,-9.045294,2.0614076
9.25359,-7.249643,3.6774938
8.042124,-5.112818,1.1121067
9.036914,-5.058948,-2.337938
10.408792,-5.5820813,-3.2249897
10.303447,-5.543774,-2.457648
9.030929,-4.3897686,-1.9129672
7.4615297,-3.1747115,-1.9835961
6.9958572,-2.469619,-2.610877
6.539762,-1.5490485,-3.6942532
6.2763996,-0.48602295,-3.9851487
5.133168,-0.005985504,-3.6834793
4.0414124,0.18794483,-3.8127663
2.9352913,1.9033904,-5.9148755
2.2661119,4.0737343,-7.1490865
1.1599907,4.7776294,-7.356185
2.3870192,3.882198,-7.7967176
4.1371803,2.9712043,-8.435969
5.044583,2.552219,-9.064447
5.269638,1.7070658,-7.6135616
5.4922986,-0.3854665,-6.631939
8.009802,-3.6942532,-4.4280763
11.392809,-5.273229,-5.407305
11.895591,-5.9244523,-6.4763155
10.0508585,-8.359355,-4.984728
10.4171715,-11.147403,-3.596091
12.8772135,-13.092692,-5.0122614
13.941437,-15.945383,-4.8973393
17.550695,-22.215797,-3.502717
18.789696,-18.0858,-3.630807
5.1379566,-9.434352,-2.846706
-3.4392707,-5.2002063,-7.120356
-3.6152446,-3.8355112,-6.8653736
6.967127,-7.285556,-3.5733461
8.160637,-6.129156,-2.6300306
2.9029696,-6.825869,-11.220427
8.331821,-7.892486,-15.472528
8.717288,-5.6084175,-13.218388
5.5018754,-5.243302,-11.489774
-0.63206923,-3.6008794,-8.732851
0.78170687,-4.9524064,-6.8450227
3.4751837,-5.0278234,-9.622296
2.183512,-4.569334,-8.033744
0.5518635,-4.661511,-5.3127337
0.93134445,-4.911705,-1.5370775
4.1252093,-5.5844755,-3.6332011
5.967548,-5.398925,-9.084799
7.6147585,-5.7879825,-8.333019
6.2740054,-5.2277393,-4.7261543
-0.18674773,-6.4284315,-5.8107276
2.291251,-7.7667904,-6.041768
6.872556,-6.4751186,-7.654263
5.9843073,-4.8937483,-6.1926026
3.277662,-5.2636523,-6.1064115
5.258864,-5.674258,-6.423643
7.7332716,-4.7405195,-9.491813
6.1746464,-4.3777976,-7.4148426
1.4772224,-4.4208937,-0.4441244
3.2106245,-4.900931,2.1499932
6.5002575,-4.605247,-3.0478187
7.1634517,-5.391742,-6.3111157
4.8243165,-4.128801,-5.3761797
4.5058875,-4.200627,-4.52145
5.7664347,-5.589264,-5.2157683
4.8482585,-4.92607,-5.693412
4.5537715,-4.5154643,-6.1746464
5.770026,-4.7058034,-5.043386
4.3538556,-5.243302,-5.9867015
6.242881,-8.783129,-2.0626047
10.061633,-10.9103775,-4.256891
6.0716953,-5.997475,-5.9160724
2.60968,-3.4680011,-6.167464
3.952827,-5.619191,-8.318654
10.006566,-5.8933277,-6.420052
9.057265,-2.992752,-7.1371155
7.821857,-4.0521865,-9.038112
6.5445504,-6.009446,-8.991425
5.5737014,-6.839037,-7.4723034
4.7620673,-6.3446345,-4.68665
4.3658266,-6.4416,-3.157952
6.30513,-7.5201874,-2.9317
6.3422403,-7.299921,-3.6870706
6.8522053,-6.1638722,-1.567005
5.139154,-5.171476,-0.5530606
5.183447,-5.8933277,-1.5622166
6.8785415,-6.26802,-1.8686744
8.445546,-5.913678,-1.6077064
9.277532,-5.243302,-1.7250223
9.118318,-5.3103395,-1.9895816
9.266758,-5.0362034,-1.4496891
8.802282,-4.783615,-0.33877954
8.124723,-5.616797,0.10055647
8.183381,-6.9288197,0.91099375
7.9008656,-7.3873096,1.0546459
7.4244194,-7.752425,3.7110126
6.459556,-7.2747817,3.8163576
5.1942205,-6.9623384,3.5817258
5.222951,-7.571663,2.360683
6.6427126,-9.124303,1.3970166
9.445126,-10.259154,-1.3204023
11.281479,-10.109517,-2.2337902
10.1226845,-9.563639,-1.1587936
10.267534,-9.818622,0.0035913025
9.4535055,-9.672575,0.39624038
9.870096,-9.129091,-0.4417302
11.089942,-8.6574335,-1.0259154
10.972627,-8.24204,-1.1899183
10.420763,-7.679402,-0.90500826
9.25359,-6.745663,-0.5746084
8.723274,-5.9962783,-0.37708676
9.634268,-5.4779334,-0.51235914
10.02572,-4.8985367,-0.5638345
9.722853,-4.486734,-0.6488287
9.004593,-4.07134,-0.6811504
8.950723,-3.3183637,-0.32202014
8.796297,-2.8311436,-0.44651863
8.163031,-2.110489,-0.22625206
8.189367,-1.7489643,-0.050278235
7.7847466,-1.411382,-0.21547815
7.1945763,-0.8774749,-0.09935937
7.347805,-0.6584055,-0.02633622
7.2388687,-0.80924016,0.04070143
7.586028,-0.9900024,0.40222588
7.7787614,-1.2569559,0.49200845
7.765593,-1.4389153,0.56982
7.73806,-1.7070658,0.7302315
7.60997,-1.958457,0.91937345
7.9691005,-2.433706,1.0007763
8.200141,-2.9149406,0.9540894
9.313444,-3.6355953,1.508347
9.89763,-4.522647,2.054225
9.61272,-4.9559975,2.6420016
9.205706,-4.8698063,2.6264393
8.206126,-4.3598413,2.3690627
7.7201033,-4.0426097,2.44448
7.359776,-3.6978445,2.4372973
7.314286,-3.38181,2.2744915
7.8757267,-3.6511576,2.337938
7.3657618,-3.882198,2.5905263
6.6415157,-3.7098155,2.8981812
6.4392056,-3.5924997,2.7868507
6.494272,-3.6750996,2.755726
7.6363063,-4.390966,2.9352913
7.6889787,-4.820725,3.0430303
6.8318543,-4.747702,3.357868
6.066907,-4.644751,3.359065
5.943606,-4.8039656,3.5889084
6.2823853,-5.315128,4.128801
6.815095,-5.99149,4.4304705
7.2580223,-6.587646,4.620809
6.697779,-6.8366427,4.7656584
6.23091,-6.992266,4.9775453
6.030994,-7.21373,5.00867
5.9783216,-7.49026,5.177461
5.5844755,-7.595605,5.329493
5.6802435,-7.8302364,5.3606176
5.365406,-7.8206596,5.29358
4.7321396,-7.511808,5.5138464
4.441244,-7.5824366,5.650316
4.703409,-7.789535,5.5030727
4.995502,-7.7428484,5.0266266
5.3139305,-7.8302364,4.8279076
5.3737855,-7.9068513,4.697424
5.4683566,-7.9427643,4.853047
5.395334,-7.7608047,5.1798553
5.2624555,-7.574057,5.0481744
5.234922,-7.2328835,4.8135424
5.2444987,-6.870162,4.584896
5.2277393,-6.6606693,4.201824
5.5102553,-6.7708025,3.9624038
6.1519012,-6.715736,4.471172
6.1985884,-6.7205243,4.739322
6.349423,-6.757634,5.0757074
6.599617,-6.9527617,4.939238
7.1610575,-7.0724716,4.6279917
7.9511437,-6.884527,4.349067
8.574833,-6.7600284,3.4620156
8.832211,-6.56131,2.9987376
7.9822683,-6.3661823,3.4799721
6.895301,-6.6391215,3.7612908
6.279991,-6.6044054,3.9971197
5.9723363,-6.491878,4.056975
6.4870896,-6.6726403,3.9875429
6.269217,-6.563704,4.2556934
5.923255,-6.7588315,4.578911
5.4647655,-6.969521,4.7740383
5.00867,-7.216124,4.83509
5.183447,-7.405266,4.2102036
6.143522,-7.3549876,3.1256304
6.4392056,-6.9719152,3.0466216
6.5864487,-6.9120603,4.0186677
6.3566055,-7.121553,5.449203
6.3446345,-7.3442135,5.971139
5.639542,-6.963536,5.6586957
5.518635,-7.0341644,5.481525
5.4922986,-6.791153,5.3821654
5.511452,-6.655881,5.1116204
5.0254292,-6.752846,5.070919
4.8698063,-6.895301,5.357026
4.618415,-6.8079123,5.221754
4.413711,-6.7971387,5.2863975
4.608838,-6.7708025,5.267244
4.8398786,-6.599617,5.1140146
4.8219223,-6.4763155,5.2624555
4.6112323,-6.4128695,5.3725886
4.413711,-6.453571,5.4288526
4.220978,-6.50744,5.493496
4.497508,-6.7085533,5.535394
4.7165775,-6.658275,5.5126495
4.6806645,-6.7851677,5.7544637
4.5154643,-6.7468605,5.7975593
4.5406036,-6.76362,5.7400985
4.6160207,-6.70975,5.731719
4.6232033,-6.731298,5.7664347
4.5142674,-6.8043213,5.935226
4.5118732,-6.8773446,5.9867015
4.570531,-6.731298,5.793968
4.572925,-6.694188,5.9124813
4.4556093,-6.6654577,5.8334723
4.3777976,-6.600814,5.819107
4.4244847,-6.5828576,5.7520695
4.542998,-6.517017,5.603629
4.8159366,-6.5864487,5.21936
4.710592,-6.525397,5.305551
4.4663835,-6.622362,5.4527946
4.1659107,-6.5708866,5.433641
4.2161894,-6.6642604,5.3354783
4.4304705,-6.7133417,4.939238
4.3263226,-6.8581905,4.9428296
4.7022123,-7.406463,5.1475334
5.4791307,-7.382521,4.4580035
5.755661,-7.2424603,4.334702
5.6060233,-7.180211,4.662708
5.3103395,-7.3059063,5.2768207
5.070919,-7.666234,5.931635
5.112818,-7.8529816,6.542156
5.0397944,-7.967903,6.417658
4.8722005,-7.8865004,6.1902084
4.6363716,-7.880515,5.765238
4.201824,-7.644686,5.2205567
3.7241807,-7.4962454,5.0002904
3.549404,-7.417237,4.818331
3.6415808,-7.15986,4.519056
3.822343,-7.109582,4.286818
3.8881836,-7.1634517,4.1455603
4.185065,-7.3430166,3.632004
4.5753193,-7.577648,3.3387144
5.877765,-8.033744,2.15957
6.3446345,-7.821857,1.9309237
6.467936,-8.016984,2.1511903
6.3338604,-8.276755,2.5210943
5.8334723,-8.050503,2.7688942
5.6108117,-8.091205,2.9221232
5.729325,-8.01459,2.858677
5.947197,-7.884106,2.633622
6.06571,-7.8086886,2.566584
6.0321913,-7.8158712,2.5007436
5.8801594,-7.7009497,2.4768016
5.7640405,-7.615956,2.741361
5.8238955,-7.5309615,4.1024647
5.2409077,-7.551312,4.298789
5.199009,-7.381324,3.9480386
5.3354783,-7.2221093,3.6523547
5.663484,-7.3885064,3.4464533
5.7987566,-7.5549035,3.2130187
6.030994,-7.5189905,2.9173348
6.0130377,-7.3310456,2.6168625
6.114791,-7.3537903,2.6013002
6.136339,-7.562086,2.5198972
6.125565,-7.7129207,2.5354595
6.054936,-7.809886,2.9221232
5.7903767,-7.7201033,3.4033577
5.819107,-7.5046253,3.4129345
6.4104753,-7.302315,3.2142158
6.301539,-6.991069,3.1364043
6.7624226,-6.945579,3.071761
7.2125325,-6.7719994,3.1016884
7.16824,-6.6163764,3.0142999
7.1885905,-6.6882024,2.9029696
6.955156,-6.597223,3.0142999
6.6905966,-6.667852,3.0059202
6.679823,-6.7492547,2.8419175
6.59004,-6.7205243,2.7389667
6.4978633,-6.8809357,2.6240451
6.4463882,-7.016208,2.5115175
6.4643445,-7.097611,2.5797524
6.3182983,-7.1730285,2.6755204
5.9052987,-7.231686,2.9831753
5.363012,-7.144298,3.2573113
5.1080294,-6.967127,3.4117374
5.2145715,-6.8486137,3.4835634
5.4432178,-6.8773446,3.2932243
5.723339,-6.9491706,3.1040826
6.030994,-7.029376,2.7269957
6.658275,-7.2328835,2.36188
6.867768,-7.290344,2.1057005
6.8665705,-7.3202715,2.0805612
7.028179,-7.374141,1.9285295
6.9623384,-7.347805,1.7238252
6.95755,-7.3310456,1.5693992
6.727707,-7.3178773,1.5478514
6.4978633,-7.2460513,1.5406688
6.477513,-7.2209125,1.4401124
6.2632318,-7.153875,1.483208
6.1985884,-7.147889,1.6759412
6.23091,-7.1514807,1.6627731
6.3482256,-7.1766195,1.6041151
6.6486983,-7.240066,1.5765818
6.8749504,-7.4112515,1.9835961
6.7767878,-7.381324,2.2541409
6.7564373,-7.277176,2.2744915
6.9288197,-7.267599,2.15957
7.207744,-7.3609734,2.0398598
7.165846,-7.3190746,1.9081788
6.9503675,-6.968324,1.7417817
6.9132576,-6.6175733,1.5215151
7.055712,-6.277597,1.2162545
7.229292,-6.0082493,1.067814
7.3729444,-6.007052,1.0474633
7.428011,-6.1195793,0.973243
7.3765354,-6.2368956,0.9552865
7.2304893,-6.4583592,1.0031705
6.999449,-6.5146227,1.0905589
6.8438253,-6.588843,1.3204023
6.805518,-6.805518,1.5885528
6.799533,-6.7827735,1.7860745
6.691794,-6.775591,2.12246
6.5349736,-6.827066,2.1978772
6.4128695,-6.7708025,2.0805612
6.3589997,-6.6642604,1.9883845
6.525397,-6.658275,1.8974048
6.707356,-6.6391215,1.875857
6.7480574,-6.575675,1.6879122
6.8689647,-6.543353,1.4568717
7.0126166,-6.6486983,1.2617443
7.1526775,-6.7600284,1.13964
7.2448545,-6.9371996,1.1061212
7.28795,-7.1826053,1.1803415
7.2268977,-7.3178773,1.2078748
7.1263413,-7.3549876,1.2354081
7.055712,-7.381324,1.1372458
6.975507,-7.455544,1.1552023
6.896498,-7.511808,1.1647792
6.9707184,-7.620744,1.1719618
6.9731126,-7.797915,1.1839328
6.8210807,-7.9128366,1.1767502
6.575675,-7.81228,1.1971009
6.3242836,-7.740454,1.1647792
6.1519012,-7.7572136,1.1563994
6.0609217,-7.6267295,1.0726024
6.0022635,-7.5225816,1.0199299
6.0202203,-7.501034,0.8762778
6.066907,-7.479486,0.830788
6.041768,-7.4723034,0.79128367
6.0022635,-7.4256167,0.7733272
5.995081,-7.3430166,0.7457938
5.9998693,-7.297527,0.7793127
6.087258,-7.2843585,0.7529764
6.1542954,-7.2604165,0.7517793
6.184223,-7.1969705,0.7170634
6.1902084,-7.1514807,0.7314286
6.2380924,-7.1742253,0.7457938
6.2763996,-7.177817,0.8319851
6.6056023,-7.1526775,0.8391677
6.7947445,-6.9886746,0.91458505
6.777985,-6.7803793,1.0199299
6.825869,-6.791153,1.0618285
6.885724,-6.793547,1.0127473
7.005434,-6.803124,0.81163436
6.9371996,-7.0664864,0.7098808
6.908469,-7.3298483,0.5470751
7.089231,-7.680599,0.45250413
7.2340803,-8.152257,0.4225766
7.489063,-8.525752,0.32202014
7.359776,-8.487445,0.49320555
6.88333,-8.580819,0.58897364
6.4392056,-8.513782,0.700304
6.021417,-8.0924015,0.5781997
5.841852,-7.6051817,0.46686932
5.7005944,-7.2927384,0.4141969
5.8226986,-7.0952168,0.37349546
6.045359,-7.086837,0.25139117
6.203377,-7.1023993,0.10175357
6.3302693,-7.0581064,-0.020350715
6.4008985,-6.8761473,0.005985504
6.3865333,-6.733692,0.08619126
6.417658,-6.5098343,0.1448492
6.637924,-6.2464724,0.15682021
6.9491706,-6.5002575,0.24540567
7.156269,-7.0545154,0.20111294
7.345411,-7.441179,0.20231004
7.2352777,-7.667431,0.30526072
6.9611416,-7.6506715,0.36152446
6.7133417,-7.297527,0.4369418
6.5720835,-7.065289,0.50996494
6.4032927,-6.9288197,0.40342298
6.3865333,-6.915652,0.2837129
6.5122285,-6.9647326,0.25977087
6.6175733,-6.9348054,0.2765303
6.587646,-6.766014,0.21308395
6.6163764,-6.599617,0.21787235
6.8282633,-6.634333,0.24660277
7.132327,-6.9767036,0.39624038
7.2723875,-7.2628107,0.49559975
7.3633676,-7.3789296,0.4429273
7.2711906,-7.299921,0.4297592
7.1083846,-7.111976,0.39983168
6.882133,-6.7133417,0.47165772
6.8641763,-6.4392056,0.50038815
7.0090256,-6.5086374,0.50637364
7.153875,-6.6510925,0.4237737
7.2927384,-6.9132576,0.33039984
7.405266,-7.1383123,0.35793316
7.41604,-7.229292,0.36152446
7.526173,-7.2125325,0.39624038
7.620744,-7.1371155,0.40462008
7.4627266,-6.8785415,0.4441244
7.37055,-6.585252,0.2741361
7.291541,-6.205771,0.1364695
7.052121,-5.843049,0.04309563
6.9252286,-5.8634,0.11611878
7.0006456,-5.967548,0.15562311
7.0341644,-5.961562,0.16519992
7.264008,-6.1004257,0.1388637
7.644686,-6.4140663,0.051475335
8.032547,-6.7947445,0.19512744
8.026561,-7.015011,0.33039984
7.6470804,-6.9503675,0.7338228
7.1969705,-6.588843,0.81283146
7.669825,-6.1064115,1.151611
7.953538,-5.7975593,1.2856863
7.301118,-5.54138,0.7314286
7.0688806,-5.294777,0.61890113
7.723695,-4.614824,1.2389994
8.277952,-3.6966474,1.3694834
8.034941,-3.5781345,0.80325466
7.715315,-3.6966474,-0.16639702
7.9583263,-3.716998,-0.1364695
7.037756,-3.6511576,0.050278235
6.302736,-4.0653543,-0.79008657
5.5521536,-4.357447,-0.8702923
5.5737014,-5.195418,-0.8343793
6.217742,-6.221333,-1.3587095
6.9599442,-6.956353,-2.597709
7.1790137,-7.428011,-3.5434184
7.314286,-8.005013,-4.283227
7.77517,-8.51019,-4.1132383
7.762002,-8.4347725,-3.3435028
7.6949644,-8.558074,-3.122039
7.3777328,-8.583213,-3.3494883
7.5584946,-8.645462,-4.0940847
7.8050976,-8.986636,-4.629189
7.337031,-8.771158,-3.8019924
6.339846,-8.760384,-2.6120741
6.645107,-8.610746,-2.4492683
6.7827735,-7.5345526,-2.8502972
7.2268977,-7.1730285,-3.4979286
7.165846,-6.897695,-2.9508536
6.7265096,-6.429629,-2.373851
6.975507,-6.1100025,-2.4157495
7.398083,-6.0321913,-2.9245174
7.4603324,-5.1463366,-2.4229321
8.067263,-5.142745,-2.172738
8.668207,-4.830302,-3.9851487
10.338163,-3.4943373,-5.616797
10.21965,-2.553416,-5.2301335
8.728063,-2.1859062,-4.0892963
8.209718,-1.1204864,-3.05141
8.713697,-0.5267244,-3.0202854
8.686164,-0.30645782,-2.6001031
8.717288,-0.260968,-0.9804256
7.86615,-0.2669535,1.3299791
5.5521536,-1.1791444,4.0761285
4.973954,-4.0402155,4.699818
4.1299977,-7.2867527,4.0677485
6.906075,-8.8777,-2.8981812
10.085575,-9.548077,-10.096349
11.504139,-10.26514,-15.065515
10.311827,-8.220491,-12.980165
7.433996,-8.780735,-5.861006
5.2289367,-6.68102,-1.7250223
3.2728736,0.1436521,4.72376
6.8282633,2.078167,11.207258
8.486248,0.21906945,6.2728086
5.2648497,-2.753332,2.822764
5.2241483,-4.296395,2.2697031
7.905654,-9.240421,-10.1143055
11.52449,-12.946646,-18.907011
12.61026,-13.356054,-22.415714
9.181764,-8.939949,-16.176424
6.2608376,-8.121132,-9.696517
3.6499605,-4.4077253,-4.9404354
2.8311436,0.5351041,9.021352
4.747702,1.0067618,14.280216
7.9870567,-1.0845734,8.3821
4.4723687,-1.9536686,2.1452048
4.841076,-4.675876,-0.3172317
7.428011,-9.982624,-11.656171
12.306197,-13.760674,-17.427395
11.767501,-12.430696,-21.999123
8.072051,-7.6841903,-14.548367
6.975507,-8.287529,-6.3362546
4.4723687,-2.6372132,-3.8881836
4.134786,1.7465701,10.199299
3.8271315,2.4768016,12.338518
5.0146556,-0.15682021,8.990228
3.4632127,-2.0123265,2.1152773
6.0944405,-5.934029,-1.4544775
8.371326,-11.358093,-13.453019
12.272678,-15.829265,-21.978771
9.685743,-12.190078,-22.874203
5.920861,-7.4926543,-14.888343
5.309142,-7.356185,-4.5801077
3.6619315,-2.3558946,-0.91338795
5.6215854,1.9009962,9.85214
6.730101,1.6807296,10.564415
8.1402855,-1.5382746,6.5577183
5.699397,-2.4265234,0.5374983
6.1303535,-5.6203885,-3.6643257
8.36175,-11.700463,-14.077906
10.271125,-14.61301,-20.748152
7.5070195,-11.160571,-20.77329
5.898116,-8.441956,-13.30817
4.06296,-7.2963295,-5.6156
4.1419687,-2.1883004,-1.4425066
5.365406,1.6328455,10.599131
5.29358,1.7441759,9.54209
7.451953,-0.91338795,5.8622026
4.985925,-3.3255463,0.31483752
5.374983,-5.768829,-5.543774
8.838196,-13.0759325,-12.945449
12.053609,-16.426619,-16.166847
7.6722193,-11.614272,-19.098547
6.0082493,-6.706159,-13.432669
5.542577,-6.194997,-7.6003933
4.132392,-2.8993783,-3.2728736
5.7400985,0.5590461,6.235698
5.222951,1.3263878,8.248025
7.1945763,1.2318168,5.865794
5.2804117,-1.1587936,2.956839
3.6092591,-3.0071173,-1.8387469
6.5241995,-9.583989,-5.840655
10.929531,-15.486894,-13.773843
11.131841,-13.612234,-18.435352
6.706159,-8.574833,-18.042704
6.030994,-6.588843,-11.814188
4.9224787,-5.9280434,-5.3019595
4.739322,-2.9999347,-0.91697925
5.9412117,-0.46686932,7.2125325
6.7504516,0.4369418,9.187749
7.477092,-0.81043726,4.844667
6.30513,-2.8275523,1.614889
4.5022964,-3.4129345,-3.039439
6.9252286,-10.029311,-9.85214
10.783484,-14.957775,-17.939753
8.967483,-12.160151,-18.36233
5.2085857,-7.4830775,-13.784616
5.6802435,-7.0593038,-9.543288
5.3354783,-3.8774097,-5.058948
6.7229185,0.19632454,4.3861775
5.445612,1.6591818,9.482236
6.355408,1.2629414,6.694188
6.0645127,-1.3156139,2.6372132
3.977966,-2.813187,-2.8335378
5.1798553,-7.7560163,-7.479486
10.43872,-14.60463,-14.372393
11.996147,-13.911509,-17.931374
6.8881183,-9.011775,-17.067066
5.955577,-5.8622026,-12.059594
5.967548,-5.0601454,-6.6870055
5.556942,-1.4748282,0.3172317
4.9907136,1.2976574,9.736021
6.1902084,1.6591818,9.657013
7.073669,-0.29807812,4.392163
6.179435,-3.5218706,1.6591818
3.6846764,-3.4392707,-2.0171149
7.4004774,-10.134656,-6.943185
11.565191,-14.147338,-14.684836
11.131841,-11.793838,-18.689138
6.4416,-7.2125325,-15.387534
5.697003,-6.967127,-8.11395
4.010288,-6.0369797,-4.4316673
4.757279,-3.2225955,-1.198298
6.0130377,-1.1180922,5.913678
5.092467,-0.01316811,5.306748
6.38773,0.6955156,2.7509377
7.121553,-1.910573,-0.21906945
6.853402,-4.4220905,-2.2637177
5.717354,-5.9867015,-5.317522
6.8569937,-8.64666,-8.346188
8.121132,-11.166556,-10.654198
11.979388,-11.954249,-11.280281
8.147469,-6.341043,-8.582016
5.7281275,-4.9895163,-5.6239796
5.887342,-4.868609,-4.8614264
5.7257333,-2.054225,-5.139154
7.253234,-1.6101006,-4.983531
7.5082164,-2.8323407,-4.2461166
5.3402667,-3.217807,-3.3722332
5.2181625,-3.5098996,-4.3873744
6.9000893,-3.7612908,-5.451597
8.0924015,-4.1096473,-5.2421045
7.9272017,-4.8279076,-4.894945
6.314707,-5.7784057,-3.441665
5.554548,-6.295553,-3.4093432
6.4751186,-7.501034,-4.1503487
7.704541,-8.145074,-4.1718965
7.265205,-7.9272017,-5.213374
6.077681,-8.656237,-6.791153
5.819107,-8.291121,-6.7265096
5.961562,-6.9252286,-6.5936313
6.25964,-6.235698,-5.9424086
6.4751186,-5.029021,-3.359065
8.529344,-3.4225113,-1.9333179
8.974665,-0.21787235,0.6943185
8.372523,1.1959038,2.847903
6.3470287,0.6691794,0.39624038
7.892486,-0.6967127,-0.7637503
7.207744,-1.7082629,-1.5693992
6.339846,-4.5238442,-3.2225955
7.9906483,-8.6299,-7.1873937
8.157045,-10.079589,-10.208876
7.807492,-11.933898,-11.269507
6.7959414,-10.490194,-12.154165
6.5708866,-7.177817,-11.444284
4.844667,-6.0357823,-9.075222
5.437232,-3.4129345,-6.3781533
6.6079965,-0.0023942017,-2.598906
6.955156,2.0386627,4.321534
6.576872,1.198298,4.8722005
7.4842744,-0.58418524,1.7812861
8.300697,-3.0681696,-0.8738836
5.614403,-3.052607,-2.801216
5.9962783,-7.929596,-6.397307
8.661025,-12.050017,-10.777499
9.150639,-11.4119625,-13.552379
8.368932,-11.468226,-10.880449
5.0493712,-7.189788,-8.8777
5.3223104,-5.21098,-8.166622
6.289568,-1.8387469,-5.1116204
6.3338604,1.3096284,0.5482722
7.1790137,1.5993267,4.510676
6.8462195,0.6979098,2.871845
7.575254,-1.3826514,1.2641385
5.6419363,-1.9033904,-2.3942018
4.4340615,-5.5521536,-5.2169657
7.6770077,-10.973824,-9.551667
10.971429,-12.980165,-12.613852
9.11712,-12.277467,-11.744757
5.201403,-7.074866,-11.215638
4.619612,-5.2636523,-7.359776
6.1447186,-3.4691982,-4.441244
5.74369,0.25258827,-0.22744916
6.6905966,1.614889,5.1080294
7.038953,0.45370123,3.9360676
8.51857,-1.9261353,1.3491327
6.531382,-1.8543092,-0.7422025
5.7245364,-5.3259015,-2.9640217
8.109161,-10.981006,-10.906786
10.139444,-14.225149,-11.496957
8.372523,-13.213599,-12.035652
5.1319714,-8.641871,-10.545261
5.433641,-7.1670427,-8.109161
3.9468415,-4.9667716,-3.776853
7.15986,-1.8028339,-0.33758244
8.525752,1.0582372,2.835932
8.073248,2.0494366,4.3634324
7.505822,0.90500826,1.2449849
7.1263413,-1.6077064,0.21308395
6.1650696,-3.5446155,-2.3894134
6.6079965,-7.479486,-6.4104753
10.600328,-12.765883,-10.146626
9.7719345,-14.257471,-14.29937
6.3805475,-10.765528,-12.63899
5.5461683,-7.121553,-9.096769
4.9763484,-4.903325,-3.7588966
5.9807158,-1.8219875,0.48482585
7.249643,0.5363012,3.3423057
6.2979474,1.055843,5.1786585
6.7348895,-1.1240777,2.243367
6.2632318,-2.553416,-0.62608373
6.1938,-3.502717,-2.5594015
8.224083,-7.061698,-6.9826894
