GYR_X,GYR_Y,GYR_Z
-0.017372333,0.029062811,0.05631547
-0.028024977,0.018410167,0.06696811
-0.025894448,0.039715454,0.0765555
-0.02376392,0.08658709,0.085077606
-0.018437596,0.10469659,0.10531764
-0.006719688,0.070608124,0.12875345
0.0145856,0.03438913,0.15218927
0.040151946,0.035454396,0.18414721
0.07104462,0.024801753,0.21184407
0.1104594,-0.0018298579,0.22356199
0.15626577,-0.03591832,0.23847568
0.1999416,-0.077463634,0.23954095
0.24361745,-0.11261736,0.23314936
0.27983645,-0.0934426,0.22462726
0.28622803,-0.0060909158,0.19799563
0.2574659,0.101500794,0.15538506
0.21059425,0.16328613,0.10212184
0.15733103,0.18352616,0.04140177
0.09021938,0.18672195,-0.01612251
0.03589089,0.17713456,-0.06938573
0.002867692,0.18033037,-0.108800516
-0.012043347,0.17926963,-0.12371235
-0.021630727,0.17500857,-0.12690815
-0.018434934,0.14944221,-0.1162555
-0.004586496,0.12068008,-0.09814601
0.014588264,0.10789691,-0.06938387
0.04228514,0.12174534,-0.051274374
0.058264107,0.15157275,-0.035295404
0.048676725,0.1590296,-0.02890382
0.027371436,0.19844438,-0.03636067
0.002870355,0.2751434,-0.018251175
-0.018434934,0.3326677,0.022228872
-0.033348635,0.36142984,0.058447864
-0.052523397,0.40297514,0.08614474
-0.07169815,0.40404043,0.09360159
-0.08767712,0.38593093,0.08614474
-0.09087291,0.37314776,0.07762262
-0.094068706,0.34545088,0.06483945
-0.0972645,0.32201505,0.042468898
-0.10898241,0.33053717,0.011576229
-0.11217821,0.38699618,-0.0012069446
-0.095133975,0.44238994,0.0030541131
-0.07063289,0.4338678,0.020098343
-0.045066543,0.32521084,0.041403633
-0.018434934,0.13985483,0.048860483
-3.2543828E-4,-0.0050211237,0.04353416
0.007123956,-0.07640582,0.037137516
0.0060586915,-0.08492794,0.037137516
0.004993427,-0.06788371,0.0435291
0.007123956,-0.04870895,0.038202778
0.00818922,-0.046578422,0.039268043
0.0028628982,-0.064687915,0.041398574
-0.012050804,-0.09877638,0.031811193
-0.02589924,-0.1552354,0.0019837888
-0.046139266,-0.18399753,-0.041692052
-0.07277088,-0.1637575,-0.07258472
-0.10046775,-0.110494286,-0.097085804
-0.113250926,-0.03379525,-0.10560792
-0.108989865,0.02585956,-0.09602054
-0.10259828,0.042903792,-0.09602054
-0.10046775,0.056752227,-0.10773845
-0.10046775,0.08871016,-0.10773845
-0.095141426,0.101493336,-0.10241213
-0.09088037,0.1025586,-0.09282474
-0.08555405,0.05249117,-0.07791104
-0.07916246,-0.009294166,-0.068323664
-0.065314025,-0.03699104,-0.05340996
-0.051465586,-0.03486051,-0.033169936
-0.039747678,-0.03486051,-0.018256236
-0.02802977,-0.038056307,-0.0076035913
-0.013116068,-0.059361596,0.0041143177
7.305051E-4,-0.07747429,0.009439308
0.008187356,-0.067886904,0.017961424
0.012448414,-0.06149532,0.015830895
0.019905265,-0.070017435,0.010504573
0.026296852,-0.07640902,0.012635102
0.028427381,-0.0891922,0.016896158
0.026296852,-0.12434592,0.019026687
0.026296852,-0.12434592,0.017961424
0.022035794,-0.070017435,0.021157216
0.017774737,-0.029537385,0.027548803
0.010317885,-0.041255295,0.027548803
0.0071220915,-0.06895217,0.028614068
0.0071220915,-0.041255295,0.02648354
0.006056827,0.010942662,0.031809863
0.006056827,0.019464778,0.023287745
0.0039262986,0.012007927,0.008374044
0.0017957696,0.0013552826,0.006243515
-0.0024652882,-0.002905775,-1.4807176E-4
-0.008856875,0.01520372,-0.006539658
-0.019509519,0.035443746,-0.011865981
-0.030162163,0.052487977,-0.013996509
-0.03868428,0.063140616,-0.009735452
-0.037619013,0.06101009,-1.4807176E-4
-0.035488486,0.05355324,0.006243515
-0.037619013,0.066336416,0.019026687
-0.041883003,0.07272374,0.035003524
-0.042948265,0.057810035,0.04139511
-0.041883003,0.052483715,0.038199317
-0.045078795,0.07485427,0.03393826
-0.048274588,0.12279116,0.02222035
-0.056796703,0.1728586,0.007306649
-0.065318815,0.19309862,-0.006541789
-0.068514615,0.18883756,-0.019324962
-0.065318815,0.19522914,-0.024651283
-0.05892723,0.20801233,-0.011868111
-0.05360091,0.18883756,0.011567706
-0.04401353,0.16327122,0.03713405
-0.03442615,0.17818491,0.06483093
-0.02270824,0.19522914,0.0957236
-0.005664011,0.17711966,0.12235521
0.017771807,0.14409645,0.1468563
0.043338154,0.11426905,0.17455317
0.060382385,0.07485427,0.19692372
0.07636135,0.03757001,0.20864162
0.087014,0.019460516,0.21396795
0.09340558,0.015199459,0.21183743
0.087014,-0.0039753006,0.1947932
0.07103503,-0.031672176,0.1585742
0.04546868,-0.02315006,0.11276783
0.025228657,0.016264724,0.05843934
0.015637549,0.0311723,-0.0012178635
0.009245963,0.018389126,-0.06087267
-0.0056677395,0.007736483,-0.105613776
-0.029103557,0.020519655,-0.13437591
-0.0546699,0.04289021,-0.14502856
-0.07064887,0.05993444,-0.14396329
-0.077040456,0.071652345,-0.13437591
-0.08449731,0.07058708,-0.11520116
-0.08556257,0.06526076,-0.08643902
-0.08023625,0.05993444,-0.057676878
-0.06745308,0.04289021,-0.03211053
-0.050408844,0.020519655,-0.010805244
-0.031234086,0.009867012,0.0041084588
-0.016320383,0.010932276,0.01156531
-0.004602475,0.0024101608,0.016891632
0.009245963,-0.009307748,0.013695839
0.017768078,-0.008242483,0.0073042517
0.022029135,-0.0029161614,0.0062389877
0.026290193,-0.0029161614,0.003043194
0.030551251,-0.0050466903,0.0062389877
0.029485987,-0.021025656,0.013695839
0.022029135,-0.03806989,0.019022161
0.015637549,-0.028482508,0.022217954
0.012441756,-0.0050466903,0.025413748
0.014572285,0.0024101608,0.024348482
0.014575214,0.0034799525,0.021154555
0.0071183634,-7.8110513E-4,0.01795876
-0.0014037522,-0.009303221,0.0115671735
-0.008860603,2.841593E-4,0.001979794
-0.013121661,0.009871539,-0.0065423213
-0.012056396,2.841593E-4,-0.020390758
-0.0067300745,-0.0071726916,-0.031043403
-3.3848776E-4,0.0024146882,-0.036369726
0.0028573056,-7.8110513E-4,-0.034239195
0.008183627,-0.017825335,-0.031043403
0.011379421,-0.019955864,-0.023586553
0.01350995,-0.027412716,-0.0065423213
0.022032065,-0.048718005,0.0030450583
0.026293123,-0.049783267,0.0115671735
0.028423652,-0.051913798,0.021154555
0.029488916,-0.06469697,0.019024026
0.034815237,-0.06150118,0.013697702
0.039076295,-0.062566444,0.0115671735
0.04227209,-0.08813279,0.0030450583
0.05185947,-0.1147644,-0.0076075858
0.058251057,-0.11582966,-0.022521287
0.05718579,-0.10943808,-0.033173934
0.06357738,-0.12754758,-0.04276131
0.075295284,-0.15524444,-0.060870808
0.08488267,-0.17335394,-0.07684977
0.08700654,-0.19040856,-0.08963774
0.08700654,-0.21704017,-0.10668197
0.08274548,-0.22982334,-0.11946514
0.07209284,-0.24793284,-0.122660935
0.057179134,-0.28628236,-0.13650937
0.043330695,-0.29906553,-0.16207573
0.01989488,-0.27669498,-0.18870734
-0.014193583,-0.24473704,-0.22705685
-0.053608365,-0.2223665,-0.25475374
-0.09089262,-0.21704017,-0.26860216
-0.115393706,-0.22769281,-0.27818954
-0.12604634,-0.24154125,-0.28351587
-0.11965476,-0.2671076,-0.27499375
-0.10580632,-0.31930557,-0.26540637
-0.100480005,-0.2639118,-0.2675369
-0.1185895,-0.051924184,-0.24303582
-0.12604634,0.11745286,-0.18231575
-0.09302315,0.109996006,-0.14716202
-0.042955723,0.027970647,-0.11520409
0.0028506476,-0.032749426,-0.057679806
0.040134903,-0.035945218,-0.001220793
0.077419154,-0.018900987,0.06269507
0.12002973,-0.04872839,0.111697234
0.16264032,-0.1232969,0.1489815
0.20951195,-0.22875808,0.17667836
0.2553175,-0.35019982,0.18093888
0.28514493,-0.45992205,0.17774309
0.3011239,-0.564318,0.1745473
0.35225657,-0.56751376,0.15004623
0.4119114,-0.43968204,0.1415241
0.44280407,-0.36404827,0.17028625
0.42575982,-0.40133253,0.13726304
0.36823556,-0.36937457,0.05310716
0.2830144,-0.23302074,-0.028918201
0.19246691,-0.08175319,-0.09283406
0.12642053,-0.024228906,-0.12585726
0.072092034,-0.055121575,-0.13011833
0.020959344,-0.11477638,-0.11840041
-0.036564935,-0.105189,-0.10135618
-0.08663236,-0.07110054,-0.06300666
-0.118590295,-0.078557394,-0.028918201
-0.13243873,-0.11158059,9.092032E-4
-0.12817767,-0.12649429,0.03606293
-0.12178609,-0.105189,0.07121666
-0.1153945,-0.07323107,0.08932615
-0.118590295,-0.028489964,0.07547771
-0.13137347,0.019446936,0.054172423
-0.14415665,0.050339602,0.029671343
-0.15480928,0.06418804,-0.0012213257
-0.1633314,0.08016701,-0.022526614
-0.1622736,0.09187293,-0.03211932
-0.15268621,0.0929382,-0.040641434
-0.13990304,0.083350815,-0.04809829
-0.13031566,0.068437114,-0.05875093
-0.11859775,0.043936033,-0.061946724
-0.10368405,0.041805502,-0.061946724
-0.089835614,0.07695923,-0.061946724
-0.078117706,0.10998242,-0.05129408
-0.06533453,0.10146031,-0.039576173
-0.05574715,0.07908976,-0.023597205
-0.051486094,0.081220284,-0.00548771
-0.049355567,0.08228555,0.009425992
-0.04615977,0.06204553,0.016882842
-0.039768185,0.059915,0.017948108
-0.04083345,0.07802449,0.019013371
-0.047225036,0.08867714,0.029666016
-0.041898713,0.08654661,0.037122868
-0.035507128,0.08228555,0.041383926
-0.030180806,0.085481346,0.04777551
-0.025919748,0.084416084,0.048840776
-0.022723954,0.07269817,0.050971303
-0.019528162,0.056719206,0.050971303
-0.017397633,0.04819709,0.053101834
-0.02165869,0.060980264,0.053101834
-0.02911554,0.06737185,0.060558684
-0.03551858,0.062027685,0.05735517
-0.044040695,0.07374559,0.05309411
-0.05256281,0.105703525,0.05309411
-0.05256281,0.10144247,0.05309411
-0.048301753,0.06948453,0.044571996
-0.05043228,0.07374559,0.038180407
-0.055758603,0.11209511,0.032854088
-0.057889134,0.12381302,0.030723557
-0.055758603,0.10144247,0.029658293
-0.046171222,0.08013718,0.037115145
-0.036583845,0.06628874,0.04989832
-0.028061729,0.06522348,0.05735517
-0.019539613,0.06948453,0.06587728
-0.011017498,0.057766628,0.06800781
-0.004625911,0.04391819,0.06481202
0.0028309403,0.023678165,0.06907307
0.014548849,-0.028519792,0.073334135
0.028397286,-0.09243566,0.07652993
0.03585414,-0.17446102,0.103161536
0.034788873,-0.32253277,0.19477428
0.051833104,-0.5196067,0.29064807
0.07313839,-0.53558564,0.2927786
0.08166051,-0.28524852,0.25549436
0.08379104,-8.2291674E-4,0.21181852
0.088052094,0.06841927,0.14790264
0.08591784,0.032194156,0.07652727
0.07739572,0.058825765,0.0275251
0.06035149,0.11528478,-0.005498096
0.04330726,0.11848057,-0.029999178
0.030524086,0.081196316,-0.04491288
0.015610385,0.043912064,-0.0502392
0.0028272117,0.056695238,-0.048108675
-0.006760168,0.10676266,-0.03319497
-0.013151755,0.11954584,-0.01828127
-0.009955961,0.08652264,-0.010824419
0.0038924762,0.053499445,-1.7177389E-4
0.01667565,0.032194156,0.007285077
0.019871444,-0.0050900998,0.0104808705
0.0241325,-0.057288058,0.015807193
0.034785144,-0.09457231,0.0062198127
0.04543779,-0.08711546,-0.007628625
0.04543779,-0.042374354,-0.023607591
0.03585041,-0.0114816865,-0.0353255
0.029458823,-0.026395388,-0.038521294
0.029458823,-0.047700677,-0.038521294
0.03158935,-0.03598277,-0.038521294
0.028393557,-8.2904205E-4,-0.038521294
0.017740915,0.010888867,-0.03745603
0.008153534,0.0034320157,-0.03958656
-0.0024991103,0.013019395,-0.034260236
-0.013153619,0.034321755,-0.024674186
-0.018479941,0.04071334,-0.018282602
-0.019545205,0.034321755,-0.016152073
-0.021675734,0.037517548,-0.015086807
-0.024871528,0.043909136,-0.012956278
-0.025936792,0.051365986,-0.015086807
-0.022741,0.053496514,-0.015086807
-0.009957826,0.04071334,-0.011891014
0.0049558766,0.032191224,-0.009760485
0.006021141,0.032191224,-0.0012383698
0.007086405,0.038582813,0.011544803
0.016673785,0.03538702,0.01793639
0.026261166,0.009820673,0.026458506
0.03691381,-0.014680409,0.03285009
0.04224013,-0.018941468,0.036045887
0.037979074,-0.01254988,0.03498062
0.028391695,-0.0050930292,0.028589034
0.018804314,-0.0050930292,0.023262711
0.009216934,-0.008288822,0.012610068
-0.0014357101,0.0044943504,0.00834901
-0.01102309,0.009820673,0.0030226877
-0.017414676,0.0023638217,-0.0012383698
-0.02061047,0.0023638217,-0.0076299566
-0.022741,0.017277524,-0.009760485
-0.027002057,0.027930168,-0.011891014
-0.029140042,0.021526597,-0.01189634
-0.02594425,0.014069746,-0.010831076
-0.021683192,0.018330803,-0.010831076
-0.016356869,0.015135011,-0.008700547
-0.008900018,-0.0029744846,-0.007635283
-3.7790256E-4,-0.0072355424,-0.007635283
0.009209477,0.0023518375,-0.0065700184
0.015601064,0.0023518375,-0.009765811
0.019862121,-0.009366071,-0.017222663
0.024123179,-0.015757658,-0.021483721
0.028384237,-0.015757658,-0.026810043
0.040102147,-0.016822923,-0.030005835
0.059276905,-0.026410302,-0.034266893
0.07845166,-0.03280189,-0.04491954
0.09869169,-0.033867154,-0.060898505
0.1221275,-0.037062947,-0.08007327
0.14556332,-0.04025874,-0.10137855
0.16260755,-0.050911386,-0.12161858
0.16473809,-0.04771559,-0.13014069
0.15941176,-0.037062947,-0.12268384
0.16367282,-0.031736623,-0.11416172
0.17432547,-0.039193474,-0.09924802
0.17752126,-0.045585062,-0.08113853
0.1700644,-0.053041913,-0.056637447
0.1583465,-0.077543,-0.027875306
0.146623,-0.11909736,-0.0076392777
0.13490508,-0.14892477,-0.011900336
0.119991384,-0.14892477,-0.033205625
0.09442504,-0.1446637,-0.06303303
0.06140184,-0.15212056,-0.09286043
0.028378645,-0.13720685,-0.11629625
0.0038775625,-0.10631419,-0.13227521
-0.014231932,-0.08287837,-0.13760154
-0.02808037,-0.05837729,-0.13120995
-0.036602486,-0.050920438,-0.115230985
-0.03979828,-0.06476887,-0.09712149
-0.0451246,-0.06370361,-0.082207784
-0.055777244,-0.036006738,-0.06835935
-0.061103567,-0.015766712,-0.0609025
-0.062168833,-0.015766712,-0.06303303
-0.0632341,-0.0125709195,-0.06835935
-0.061103567,-0.009375126,-0.06516356
-0.054711983,-0.027484622,-0.059837233
-0.0451246,-0.04878991,-0.05344565
-0.03553722,-0.040267795,-0.051315118
-0.024884578,-0.021093035,-0.048119325
-0.009970875,-0.032810945,-0.050249856
0.007073356,-0.057312027,-0.057706706
0.0155954715,-0.06263835,-0.061967764
0.017726,-0.06050782,-0.06835935
0.017722271,-0.05625262,-0.08007992
0.02198333,-0.047730505,-0.09179783
0.026244387,-0.043469448,-0.102450475
0.028374916,-0.050926298,-0.11203785
0.024113858,-0.06477474,-0.12162524
0.014526478,-0.047730505,-0.12162524
0.008134892,-0.026425216,-0.11203785
0.010265421,-0.024294687,-0.10564627
0.011330685,-0.018968364,-0.09712415
0.0070696273,-0.005119927,-0.07688413
0.0017433052,-0.018968364,-0.05557884
-0.0035830168,-0.041338917,-0.044926196
-0.009974604,-0.0328168,-0.039599873
-0.022757776,-0.014707307,-0.038534608
-0.03127989,-0.004054663,-0.044926196
-0.029149363,-0.004054663,-0.044926196
-0.020627247,-0.02003363,-0.04066514
-0.007844075,-0.036012597,-0.041730404
-3.872236E-4,-0.034947332,-0.044926196
0.0028085697,-0.034947332,-0.053448312
0.008134892,-0.02749048,-0.08114519
0.006004363,-0.004054663,-0.09925468
0.0049390984,0.0034021882,-0.104581006
0.0049390984,-0.015772572,-0.100319944
0.0070696273,-0.028555745,-0.089667305
0.0049380334,-0.029622607,-0.0726236
0.0049380334,-0.018969962,-0.056644637
0.010264356,-0.01364364,-0.039600406
0.016655942,-0.024296286,-0.025751969
0.021982264,-0.031753134,-0.01616459
0.025178058,-0.031753134,-0.006577209
0.025178058,-0.03601419,0.0019449065
0.019851735,-0.045601573,-0.00444668
0.010264356,-0.039209988,-0.007642473
6.769755E-4,-0.0328184,-0.012968795
-0.0046493467,-0.031753134,-0.021490911
-0.00784514,-0.033883665,-0.027882498
-0.011040933,-0.03601419,-0.036404613
-0.016367255,-0.03494893,-0.0427962
-0.020628313,-0.02536155,-0.04812252
-0.023824107,-0.016839433,-0.05238358
-0.0270199,-0.011513111,-0.056644637
-0.033411488,-0.008317319,-0.05557937
-0.03660728,-0.007252054,-0.049187787
-0.03660728,-0.009382583,-0.03746988
-0.038737807,-0.012578376,-0.026817232
-0.04086834,-0.010447848,-0.018295117
-0.039803073,-0.0061867894,-0.008707738
-0.03660728,-0.014708905,-1.8562232E-4
-0.031280957,-0.014708905,-0.0023161513
-0.027025493,0.011913651,-0.0033854104
-0.027025493,0.015109444,0.0019409118
-0.023829699,-0.008326373,-0.002320146
-0.02169917,-0.015783224,-0.002320146
-0.023829699,-0.0019347866,8.7564735E-4
-0.028090756,-8.695221E-4,-0.010842261
-0.029156022,-0.01471796,-0.025755964
-0.023829699,-0.027501132,-0.03427808
-0.020633906,-0.025370603,-0.040669665
-0.022764435,-0.0072611086,-0.042800196
-0.029156022,0.008717857,-0.038539138
-0.034482345,0.008717857,-0.036408607
-0.036612872,0.0033915357,-0.03001702
-0.03341708,1.9574234E-4,-0.018299112
-0.027025493,-0.0019347866,-0.007646468
-0.02169917,0.0012610068,-1.8961707E-4
-0.017438112,0.0023262713,0.0019409118
-0.013177055,-8.695221E-4,0.0030061763
-0.0046549393,-0.003000051,0.008332498
0.004932441,-0.006195844,0.014724085
0.014519821,-0.015783224,0.02537673
0.021976672,-0.029631661,0.03283358
0.027302993,-0.04561063,0.03496411
0.02623773,-0.04880642,0.026441993
0.020911407,-0.0434801,0.015789349
0.0123903565,-0.03602165,0.0030069752
0.002802977,-0.0285648,-0.011906727
-0.0014580807,-0.007259511,-0.02255937
-0.0025233452,0.0076541915,-0.021494107
-0.0025233452,-0.0061942465,-0.019363578
-0.0035886096,-0.022173213,-0.016167784
-0.004653874,-0.008324775,-0.004449876
-0.0067844028,0.0033931334,0.007268033
-0.012110725,-0.002998453,0.017920677
-0.017437046,-0.018977419,0.026442792
-0.016371783,-0.021107947,0.033899643
-0.016371783,-0.010455304,0.0381607
-0.017437046,-0.0061942465,0.04029123
-0.017437046,-0.015781626,0.048813347
-0.012110725,-0.027499534,0.05520493
-0.011045461,-0.033891123,0.06372705
-0.018502312,-0.041347973,0.07757548
-0.03554654,-0.056261674,0.098880775
-0.057917096,-0.054131147,0.12231659
-0.08135291,-0.03602165,0.14149135
-0.09413609,-0.018977419,0.15533979
-0.09839714,-0.0040637176,0.17131875
-0.101592936,-0.005128982,0.1936893
-0.10904979,-0.015781626,0.22032093
-0.117571905,-0.020042684,0.23416935
-0.12502982,-0.006195844,0.23736435
-0.13248667,0.011913651,0.2299075
-0.13568246,0.011913651,0.2149938
-0.13355194,-0.013652695,0.20647168
-0.12609509,-0.0434801,0.20434116
-0.12076876,-0.057328537,0.20966747
-0.11544244,-0.06265486,0.21712433
-0.11331191,-0.06478539,0.21925485
-0.11224665,-0.061589595,0.21605906
-0.11863823,-0.057328537,0.20647168
-0.123964556,-0.06585065,0.20540641
-0.123964556,-0.07969909,0.20221062
-0.12076876,-0.07756856,0.19155797
-0.121834025,-0.049871687,0.1787748
-0.121834025,-0.032827456,0.16279584
-0.119703494,-0.023240075,0.14149055
-0.11757297,0.0012610068,0.121250525
-0.11544244,0.018305238,0.106336825
-0.10478979,0.018305238,0.08396627
-0.0866803,0.028957881,0.06585678
-0.06963607,0.041741055,0.04987781
-0.049396046,0.034284204,0.033898845
-0.028090756,0.0076525933,0.013658821
-0.009981262,-0.013652695,-0.011907525
0.004932441,-0.025370603,-0.042800196
0.018780878,-0.030696927,-0.07688866
0.03369458,-0.047741156,-0.1056508
0.05286934,-0.06478539,-0.12695609
0.07417463,-0.06478539,-0.12589082
0.08163148,-0.05093695,-0.13015188
0.07630516,-0.023240075,-0.13654347
0.068848304,0.008717857,-0.14186978
0.0720441,0.034284204,-0.13973926
0.07737042,0.048132643,-0.12695609
0.07843569,0.054524228,-0.10991185
0.073109366,0.051328436,-0.09286762
0.060326193,0.0523937,-0.08008445
0.049673546,0.058785286,-0.07582339
0.044347223,0.07369899,-0.07688866
0.04541249,0.0673074,-0.07901918
0.051804077,0.049197905,-0.085410774
0.05499987,0.055589493,-0.085410774
0.05286934,0.065176874,-0.07901918
0.049673546,0.07263372,-0.07688866
0.04115143,0.07902531,-0.06730127
0.031564053,0.07902531,-0.059844427
0.017715614,0.07582951,-0.052387573
0.0038671761,0.082221106,-0.040669665
-0.006785468,0.082221106,-0.03214755
-0.014242319,0.0705032,-0.026821228
-0.016371783,0.06517847,-0.025755165
-0.016371783,0.06943953,-0.021494107
-0.011045461,0.073700584,-0.01510252
-0.0035886096,0.07157005,-0.008710934
0.002802977,0.067309,0.0030069752
0.002802977,0.06411321,0.020051206
-0.0025233452,0.042807918,0.036030173
-0.0057191383,0.010849984,0.041356493
-0.004653874,-0.0061942465,0.039225966
-0.0057191383,-0.009390039,0.031769115
-0.009980196,-0.010455304,0.017920677
-0.016371783,-0.005128982,0.0030069752
-0.02276337,0.0012626046,-0.009776198
-0.028089691,-0.008324775,-0.026820429
-0.03448128,-0.021107947,-0.04386466
-0.038742337,-0.018977419,-0.050256245
-0.040872864,-0.009390039,-0.050256245
-0.037677072,-0.009390039,-0.045995187
-0.03448128,-0.021107947,-0.03747307
-0.025959162,-0.033891123,-0.028950958
-0.018502312,-0.03815218,-0.018298313
-0.012110725,-0.03815218,-0.0065804045
-0.011045461,-0.03602165,0.0030069752
-0.02276337,-0.030695328,0.015790148
-0.046199188,-0.022173213,0.028573321
-0.073900856,-0.01259329,0.029635124
-0.09733667,0.00658147,0.017917216
-0.1143809,0.020429907,0.003003513
-0.12716408,0.047061518,-0.0108449245
-0.12396828,0.07901945,-0.00977966
-0.11118511,0.06517101,8.729842E-4
-0.087749295,0.012973056,0.007264571
-0.06324821,-0.013658554,0.0019382486
-0.04833451,-0.0072669676,-0.007649131
-0.029159749,-0.006201703,-0.01936704
0.0027981834,-0.023245934,-0.026823891
0.031560324,-0.061595455,-0.034280743
0.04753929,-0.08077021,-0.052390236
0.050735082,-0.05839966,-0.06410815
0.043278232,-0.044551224,-0.07795659
0.034756117,-0.04668175,-0.086478695
0.026234,-0.05094281,-0.08434817
0.017711885,-0.059464924,-0.07795659
0.00918977,-0.057334397,-0.06943447
0.00918977,-0.04668175,-0.054520767
0.01877715,-0.044551224,-0.04280286
0.027299264,-0.047747016,-0.035346005
0.02836453,-0.043485958,-0.027889155
0.024103472,-0.028572256,-0.02895442
0.016646622,-0.0072669676,-0.02895442
0.012389292,-0.0051305797,-0.025755964
0.008128234,-0.003000051,-0.023625435
6.713829E-4,0.015109444,-0.01297279
-0.0014591459,0.02363156,-0.0012548815
6.713829E-4,0.025762089,0.0062019695
0.004932441,0.026827352,0.012593556
0.004932441,0.019370502,0.007267234
-3.9388152E-4,0.02150103,-0.0012548815
-0.0046549393,0.034284204,-0.0033854104
-0.0046549393,0.037479997,-0.002320146
-0.0025244104,0.037479997,-0.0044506746
-0.007850733,0.05985055,-0.009776997
-0.020633906,0.077960044,-0.017233849
-0.035547607,0.080090575,-0.03534334
-0.046200253,0.0854169,-0.054518104
-0.049396046,0.08861269,-0.071562335
-0.051526573,0.08754743,-0.08328024
-0.05472237,0.06943793,-0.084345505
-0.052591838,0.039610527,-0.07901918
-0.047265515,0.024696825,-0.06623601
-0.037678137,0.030023146,-0.05345284
-0.027025493,0.043871585,-0.0396044
-0.011046526,0.041741055,-0.031082286
0.0028019117,0.043871585,-0.03001702
0.016650349,0.058785286,-0.024690699
0.02836453,0.051322576,-0.021497568
0.031560324,0.041735195,-0.023628097
0.02836453,0.058779426,-0.024693362
0.027299264,0.06517101,-0.025758626
0.030495059,0.055583633,-0.021497568
0.032625586,0.048126783,-0.008714396
0.03795191,0.045996252,0.013656157
0.050735082,0.030017287,0.03602671
0.063518256,0.019364644,0.04774462
0.0741709,0.054518368,0.044548824
0.08801934,0.10884686,0.049875148
0.11038989,0.09499842,0.08076782
0.13276045,-0.006201703,0.11379101
0.14341308,-0.10420603,0.12550892
0.1253036,-0.120184995,0.11272575
0.08056249,-0.061595455,0.06372359
0.021972943,0.047061518,0.010460364
-0.022768162,0.120564766,-0.023628097
-0.035551336,0.14293532,-0.039607063
-0.025963956,0.120564766,-0.026823891
-0.008919725,0.06304049,-0.005518602
0.007059241,0.010842527,0.007264571
0.019842414,-0.006201703,0.01685195
0.026234,0.010842527,0.0147214215
0.021972943,0.034278344,0.013656157
0.010252371,0.034273818,0.0104585
-0.0035960665,0.011903265,0.0019363844
-0.019575033,0.0055116783,-0.00871626
-0.02596662,0.011903265,-0.022564698
-0.020640297,0.017229587,-0.03534787
-0.008922389,0.01829485,-0.04067419
0.007056578,0.0065769427,-0.03534787
0.024100808,-0.013663081,-0.024695227
0.03581872,-0.02538099,-0.011912053
0.045406096,-0.033903107,-0.0023246733
0.04860189,-0.045621015,0.0040669134
0.04647136,-0.057338923,0.0040669134
0.040079776,-0.08184001,8.7111996E-4
0.02197028,-0.09675371,-0.022564698
0.0017302558,-0.053077865,-0.04067419
-0.020640297,0.0012506205,-0.04280472
-0.034488734,0.004446414,-0.049196307
-0.039815057,-8.7990845E-4,-0.06197948
-0.037684526,0.01829485,-0.06411001
-0.02596662,0.035339084,-0.06091422
-0.012118182,0.033208553,-0.053457364
0.0038607847,0.01829485,-0.038543664
0.017709222,0.0033811494,-0.021499433
0.034753453,-0.011532553,-0.0012594089
0.049667154,-0.022185197,0.016850086
0.064581655,-0.018987807,0.03602538
0.081625886,-0.0094004255,0.055200137
0.090148,-0.007269897,0.061591726
0.08695221,-0.008335162,0.058395933
0.079495355,-0.01046569,0.052004345
0.07203851,-0.021118335,0.04348223
0.05819007,-0.03496677,0.028568529
0.03688478,-0.030705715,0.0030021814
0.012383699,-0.008335162,-0.022564165
-0.012117383,0.010839598,-0.04280419
-0.024900556,0.007643805,-0.055587362
-0.027031085,0.0044480115,-0.06304421
-0.024900556,0.012970127,-0.060913686
-0.022770027,0.008709069,-0.05345683
-0.019574234,-0.0030088394,-0.04280419
-0.014247912,-0.008335162,-0.025759958
-0.012117383,-0.015792012,-0.016172579
-0.0131826475,-0.015792012,-0.015107314
-0.014247912,-0.001943575,-0.016172579
-0.014247912,0.007643805,-0.0214989
-0.015313176,0.005513276,-0.027890487
-0.015313176,0.0012522184,-0.028955752
-0.015313176,-0.008335162,-0.027890487
-0.015313176,-0.001943575,-0.028955752
-0.015313176,0.015100656,-0.023629429
-0.01211259,0.005520733,-0.021495705
-0.0046557384,-0.013654027,-0.019365177
0.005996906,-0.017915085,-0.017234648
0.014519022,-0.012588763,-0.012973589
0.01664955,-0.009392969,-0.011908324
0.017714815,-0.012588763,-0.014038853
0.015584286,-0.011523498,-0.016169382
0.013453757,-0.0051319115,-0.015104118
0.013453757,-0.006197176,-0.01084306
0.012388493,-0.014719292,-0.005516738
0.010257964,-0.01684982,-0.005516738
0.008127435,1.9441076E-4,-0.0012556805
0.005996906,0.0023249397,0.0062011704
0.0070621707,-0.013654027,0.008331699
0.0070621707,-0.015784556,0.010462228
0.0070621707,-0.006197176,0.012592757
0.0091927,-0.0019361181,0.014723286
0.014519022,-0.011523498,0.017919078
0.01664955,-0.018980348,0.023245402
0.023041137,-0.022176143,0.029636988
0.031563252,-0.022176143,0.03709384
0.04328116,-0.034959316,0.057333864
0.062455922,-0.056264605,0.08076968
0.09228332,-0.049873017,0.12124973
0.1316981,-0.062656194,0.17238241
0.16897571,-0.1148648,0.217119
0.21052101,-0.17878066,0.26079485
0.24034843,-0.22671756,0.30873173
0.2499358,-0.30128607,0.3577339
